YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF
2018,9,LATVIA,EV,42649.396999999997,3807
2018,9,LITHUANIA,EY,35546.561000000002,2814
2018,9,LUXEMBOURG,EL,146423.24100000001,3333
2018,9,MALTA,LM,46973.593000000001,2814
2018,9,"MOLDOVA, REPUBLIC OF",LU,18723.993999999999,1363
2018,9,MONACO,LN,38.871000000000002,57
2018,9,MONTENEGRO,LY,21513.735000000001,1631
2018,9,NETHERLANDS,EH,995645.47400000005,28930
2018,9,NORTH MACEDONIA,LW,13405.447,962
2018,9,NORWAY*,EN,270763.18099999998,31432
2018,9,POLAND,EP,300041.45400000003,21175
2018,9,PORTUGAL*,LP,477835.33,21626
2018,9,ROMANIA,LR,135268.23199999999,9598
2018,9,SERBIA,LY,40456.921999999999,3320
2018,9,SLOVAKIA,LZ,21773.412,1925
2018,9,SLOVENIA,LJ,12139.106,1625
2018,9,SPAIN,LE,1744963.6839999999,83824
2018,9,SWEDEN,ES,287376.54100000003,25382
2018,9,SWITZERLAND,LS,496593.99099999998,22251
2018,9,TÜRKIYE,LT,1499138.8189999999,65211
2018,9,UNITED KINGDOM*,EG,3329222.1880000001,115014
2018,10,ALBANIA,LA,10587.33,956
2018,10,ARMENIA,UD,20932.491999999998,1070
2018,10,AUSTRIA,LO,249767.67600000001,16021
2018,10,BELGIUM,EB,417046.82299999997,14839
2018,10,BOSNIA AND HERZEGOVINA,LQ,7344.2129999999997,733
2018,10,BULGARIA,LB,51921.247000000003,3495
2018,10,CANARY ISLANDS,GC,318535.10800000001,17565
2018,10,CROATIA,LD,61343.324000000001,5177
2018,10,CYPRUS,LC,110918.442,4238
2018,10,CZECHIA,LK,120060.22,7748
2018,10,DENMARK*,EK,271738.69900000002,17069
2018,10,ESTONIA,EE,19532.055,2324
2018,10,FINLAND,EF,216269.31400000001,11764
2018,10,FRANCE,LF,1909668.0630000001,87865
2018,10,GEORGIA,UG,40735.472000000002,2058
2018,10,GERMANY,ED,2807945.4350000001,113586
2018,10,GREECE,LG,411717.88500000001,25290
2018,10,HUNGARY,LH,93539.673999999999,5560
2018,10,ICELAND,BI,69600.505999999994,2482
2018,10,IRELAND,EI,303928.011,13053
2018,10,ITALY,LI,1279218.1189999999,71981
2018,10,KOSOVO,BK,9688.9060000000009,702
2018,10,LATVIA,EV,42188.875999999997,3768
2018,10,LITHUANIA,EY,35750.275999999998,2836
2018,10,LUXEMBOURG,EL,148561.06400000001,3365
2018,10,MALTA,LM,45951.79,2726
2018,10,"MOLDOVA, REPUBLIC OF",LU,15332.522000000001,1175
2018,10,MONACO,LN,19.364999999999998,32
2018,10,MONTENEGRO,LY,9349.3040000000001,953
2018,10,NETHERLANDS,EH,1003050.8639999999,29411
2018,10,NORTH MACEDONIA,LW,10709.201999999999,786
2018,10,NORWAY*,EN,286372.44900000002,33273
2018,10,POLAND,EP,261921.842,19399
2018,10,PORTUGAL*,LP,445057.86200000002,20543
2018,10,ROMANIA,LR,123414.899,9080
2018,10,SERBIA,LY,35370.764999999999,2995
2018,10,SLOVAKIA,LZ,13636.829,1507
2018,10,SLOVENIA,LJ,10878.664000000001,1580
2018,10,SPAIN,LE,1652746.04,78854
2018,10,SWEDEN,ES,284688.21600000001,25968
2018,10,SWITZERLAND,LS,507498.57500000001,22131
2018,10,TÜRKIYE,LT,1403950.466,60629
2018,10,UNITED KINGDOM*,EG,3275204.96,113007
2018,11,ALBANIA,LA,9841.8700000000008,884
2018,11,ARMENIA,UD,18138.541000000001,954
2018,11,AUSTRIA,LO,213997.48499999999,14312
2018,11,BELGIUM,EB,393658.12,13370
2018,11,BOSNIA AND HERZEGOVINA,LQ,5580.7150000000001,600
2018,11,BULGARIA,LB,39683.868999999999,2743
2018,11,CANARY ISLANDS,GC,339775.54200000002,17813
2018,11,CROATIA,LD,22081.893,2526
2018,11,CYPRUS,LC,62707.273000000001,2552
2018,11,CZECHIA,LK,92550.495999999999,6447
2018,11,DENMARK*,EK,231765.60500000001,14968
2018,11,ESTONIA,EE,16580.906999999999,2046
2018,11,FINLAND,EF,205090.80900000001,11305
2018,11,FRANCE,LF,1658453.34,73352
2018,11,GEORGIA,UG,36117.110999999997,1790
2018,11,GERMANY,ED,2436494.3420000002,96869
2018,11,GREECE,LG,155343.111,13626
2018,11,HUNGARY,LH,76855.081000000006,4886
2018,11,ICELAND,BI,48107.74,1955
2018,11,IRELAND,EI,237609.22200000001,10840
2018,11,ITALY,LI,1033092.872,58283
2018,11,KOSOVO,BK,8678.9230000000007,645
2018,11,LATVIA,EV,35032.58,3187
2018,11,LITHUANIA,EY,28899.769,2420
2018,11,LUXEMBOURG,EL,162563.16399999999,3027
2018,11,MALTA,LM,33932.459000000003,2105
2018,11,"MOLDOVA, REPUBLIC OF",LU,12388.146000000001,977
2018,11,MONACO,LN,13.477,20
2018,11,MONTENEGRO,LY,5230.5749999999998,613
2018,11,NETHERLANDS,EH,861615.56499999994,24416
2018,11,NORTH MACEDONIA,LW,8589.6980000000003,645
2018,11,NORWAY*,EN,260308.03899999999,30741
2018,11,POLAND,EP,226197.25599999999,16627
2018,11,PORTUGAL*,LP,348713.08100000001,16140
2018,11,ROMANIA,LR,105529.21400000001,7939
2018,11,SERBIA,LY,28942.172999999999,2501
2018,11,SLOVAKIA,LZ,11418.647999999999,1289
2018,11,SLOVENIA,LJ,8034.6080000000002,1275
2018,11,SPAIN,LE,1212080.095,57964
2018,11,SWEDEN,ES,256464.79800000001,23472
2018,11,SWITZERLAND,LS,436715.58299999998,18630
2018,11,TÜRKIYE,LT,1063273.72,47392
2018,11,UNITED KINGDOM*,EG,2772753.4679999999,92889
2018,12,ALBANIA,LA,10977.57,989
2018,12,ARMENIA,UD,20026.108,1042
2018,12,AUSTRIA,LO,222340.726,14073
2018,12,BELGIUM,EB,384556.27799999999,12652
2018,12,BOSNIA AND HERZEGOVINA,LQ,6042.5969999999998,596
2018,12,BULGARIA,LB,43686.593999999997,2828
2018,12,CANARY ISLANDS,GC,357263.46,18308
2018,12,CROATIA,LD,18897.736000000001,2270
2018,12,CYPRUS,LC,49859.413,2154
2018,12,CZECHIA,LK,92495.282000000007,6210
2018,12,DENMARK*,EK,226448.66500000001,13093
2018,12,ESTONIA,EE,15621.663,1838
2018,12,FINLAND,EF,230067.22099999999,11293
2018,12,FRANCE,LF,1722219.645,72342
2018,12,GEORGIA,UG,34627.279999999999,1748
2018,12,GERMANY,ED,2369153.3330000001,88042
2018,12,GREECE,LG,145895.076,13058
2018,12,HUNGARY,LH,76367.479000000007,4797
2018,12,ICELAND,BI,41848.464999999997,1774
2018,12,IRELAND,EI,234396.408,10724
2018,12,ITALY,LI,1060084.182,58285
2018,12,KOSOVO,BK,9965.66,736
2018,12,LATVIA,EV,35197.756999999998,3182
2018,12,LIECHTENSTEIN,LS,0.51,1
2018,12,LITHUANIA,EY,28596.937000000002,2310
2018,12,LUXEMBOURG,EL,153451.78,2830
2018,12,MALTA,LM,32145.967000000001,2061
2018,12,"MOLDOVA, REPUBLIC OF",LU,13018.441000000001,966
2018,12,MONACO,LN,11.724,20
2018,12,MONTENEGRO,LY,5270.299,630
2018,12,NETHERLANDS,EH,876671.21900000004,23404
2018,12,NORTH MACEDONIA,LW,9399.9040000000005,700
2018,12,NORWAY*,EN,230043.88099999999,26296
2018,12,POLAND,EP,225082.78099999999,16173
2018,12,PORTUGAL*,LP,359009.26299999998,16454
2018,12,ROMANIA,LR,107609.47199999999,7675
2018,12,SERBIA,LY,31594.503000000001,2563
2018,12,SLOVAKIA,LZ,11333.273999999999,1159
2018,12,SLOVENIA,LJ,8423.6479999999992,1249
2018,12,SPAIN,LE,1233630.3030000001,56535
2018,12,SWEDEN,ES,258929.897,20272
2018,12,SWITZERLAND,LS,469141.924,19909
2018,12,TÜRKIYE,LT,1061085.132,46967
2018,12,UNITED KINGDOM*,EG,2864753.909,91881
2019,1,ALBANIA,LA,10895.620999999999,987
2019,1,ARMENIA,UD,18597.137999999999,979
2019,1,AUSTRIA,LO,219501.06400000001,13748
2019,1,BELGIUM,EB,370106.99699999997,12627
2019,1,BOSNIA AND HERZEGOVINA,LQ,5776.5060000000003,583
2019,1,BULGARIA,LB,43230.834000000003,2795
2019,1,CANARY ISLANDS,GC,339365.96600000001,17644
2019,1,CROATIA,LD,18135.72,2331
2019,1,CYPRUS,LC,46901.067000000003,2039
2019,1,CZECHIA,LK,84870.842999999993,5688
2019,1,DENMARK*,EK,236863.74299999999,13594
2019,1,ESTONIA,EE,15412.013000000001,1895
2019,1,FINLAND,EF,219417.59599999999,11253
2019,1,FRANCE,LF,1683623.7009999999,70305
2019,1,GEORGIA,UG,34488.036999999997,1716
2019,1,GERMANY,ED,2351235.1770000001,87147
2019,1,GREECE,LG,136161.84,12209
2019,1,HUNGARY,LH,72386.129000000001,4636
2019,1,ICELAND,BI,36940.648999999998,1764
2019,1,IRELAND,EI,219823.46,10493
2019,1,ITALY,LI,1021526.39,56499
2019,1,KOSOVO,BK,9717.4959999999992,725
2019,1,LATVIA,EV,34493.75,3139
2019,1,LITHUANIA,EY,28709.419000000002,2389
2019,1,LUXEMBOURG,EL,136674.79699999999,2729
2019,1,MALTA,LM,30665.519,1886
2019,1,"MOLDOVA, REPUBLIC OF",LU,13654.737999999999,977
2019,1,MONACO,LN,11.74,17
2019,1,MONTENEGRO,LY,5158.74,603
2019,1,NETHERLANDS,EH,861054.277,23187
2019,1,NORTH MACEDONIA,LW,9164.31,680
2019,1,NORWAY*,EN,241299.21100000001,28185
2019,1,POLAND,EP,227349.83300000001,16303
2019,1,PORTUGAL*,LP,352422.61900000001,15856
2019,1,ROMANIA,LR,108472.64,7654
2019,1,SERBIA,LY,28261.288,2475
2019,1,SLOVAKIA,LZ,10726.651,1065
2019,1,SLOVENIA,LJ,8334.2469999999994,1263
2019,1,SPAIN,LE,1203517.4920000001,55461
2019,1,SWEDEN,ES,264669.54200000002,20936
2019,1,SWITZERLAND,LS,472737.08100000001,20612
2019,1,TÜRKIYE,LT,1083572.6159999999,47825
2019,1,UNITED KINGDOM*,EG,2833445.281,90031
2019,2,ALBANIA,LA,9184.6110000000008,841
2019,2,ARMENIA,UD,14635.82,784
2019,2,AUSTRIA,LO,206375.774,13581
2019,2,BELGIUM,EB,321350.52299999999,11328
2019,2,BOSNIA AND HERZEGOVINA,LQ,5220.0690000000004,529
2019,2,BULGARIA,LB,39473.855000000003,2602
2019,2,CANARY ISLANDS,GC,297888.36099999998,15862
2019,2,CROATIA,LD,17070.608,2227
2019,2,CYPRUS,LC,44807.413,1923
2019,2,CZECHIA,LK,77135.466,5409
2019,2,DENMARK*,EK,219906.49400000001,13183
2019,2,ESTONIA,EE,14138.037,1710
2019,2,FINLAND,EF,200931.88099999999,10662
2019,2,FRANCE,LF,1531815.247,67395
2019,2,GEORGIA,UG,30610.156999999999,1505
2019,2,GERMANY,ED,2151930.929,85854
2019,2,GREECE,LG,123364.266,10964
2019,2,HUNGARY,LH,66164.191000000006,4305
2019,2,ICELAND,BI,29928.376,1625
2019,2,IRELAND,EI,194519.41200000001,9820
2019,2,ITALY,LI,926249.55799999996,53250
2019,2,KOSOVO,BK,7539.1480000000001,590
2019,2,LATVIA,EV,30301.811000000002,2780
2019,2,LITHUANIA,EY,25707.144,2198
2019,2,LUXEMBOURG,EL,125203.216,2621
2019,2,MALTA,LM,28093.056,1756
2019,2,"MOLDOVA, REPUBLIC OF",LU,11424.835999999999,866
2019,2,MONACO,LN,15.669,24
2019,2,MONTENEGRO,LY,4520.0200000000004,550
2019,2,NETHERLANDS,EH,781641.64,22518
2019,2,NORTH MACEDONIA,LW,7922.08,593
2019,2,NORWAY*,EN,224406.965,26614
2019,2,POLAND,EP,210743.22700000001,15382
2019,2,PORTUGAL*,LP,311700.799,14380
2019,2,ROMANIA,LR,95121.437000000005,7074
2019,2,SERBIA,LY,24998.494999999999,2250
2019,2,SLOVAKIA,LZ,10384.592000000001,1080
2019,2,SLOVENIA,LJ,7824.1610000000001,1233
2019,2,SPAIN,LE,1109504.145,52793
2019,2,SWEDEN,ES,243842.43799999999,20228
2019,2,SWITZERLAND,LS,426740.05300000001,19546
2019,2,TÜRKIYE,LT,981700.50800000003,43200
2019,2,UNITED KINGDOM*,EG,2586421.4210000001,86622
2019,3,ALBANIA,LA,10184.112999999999,925
2019,3,ARMENIA,UD,16968.047999999999,916
2019,3,AUSTRIA,LO,257129.45800000001,15809
2019,3,BELGIUM,EB,392326.136,13189
2019,3,BOSNIA AND HERZEGOVINA,LQ,6179.1,638
2019,3,BULGARIA,LB,44049.93,2839
2019,3,CANARY ISLANDS,GC,347973.24,18389
2019,3,CROATIA,LD,21392.877,2677
2019,3,CYPRUS,LC,58219.129000000001,2430
2019,3,CZECHIA,LK,93554.445000000007,6453
2019,3,DENMARK*,EK,259038.74900000001,15539
2019,3,ESTONIA,EE,16022.745000000001,1917
2019,3,FINLAND,EF,226857.08799999999,12068
2019,3,FRANCE,LF,1760003.67,78057
2019,3,GEORGIA,UG,38081.741000000002,1855
2019,3,GERMANY,ED,2529401.1579999998,95876
2019,3,GREECE,LG,146762.60800000001,13005
2019,3,HUNGARY,LH,79551.856,5000
2019,3,ICELAND,BI,38639.574999999997,1773
2019,3,IRELAND,EI,237558.59700000001,11251
2019,3,ITALY,LI,1085810.8689999999,60620
2019,3,KOSOVO,BK,8665.5949999999993,679
2019,3,LATVIA,EV,35659.303999999996,3191
2019,3,LITHUANIA,EY,27950.63,2407
2019,3,LUXEMBOURG,EL,151311.671,3001
2019,3,MALTA,LM,34319.010999999999,2129
2019,3,"MOLDOVA, REPUBLIC OF",LU,13143.454,991
2019,3,MONACO,LN,30.425000000000001,44
2019,3,MONTENEGRO,LY,5532.0910000000003,653
2019,3,NETHERLANDS,EH,899493.13800000004,25531
2019,3,NORTH MACEDONIA,LW,9200.9179999999997,695
2019,3,NORWAY*,EN,261215.74600000001,30027
2019,3,POLAND,EP,234769.22,17207
2019,3,PORTUGAL*,LP,365707.97,16818
2019,3,ROMANIA,LR,104632.607,7855
2019,3,SERBIA,LY,28353.148000000001,2525
2019,3,SLOVAKIA,LZ,11509.787,1272
2019,3,SLOVENIA,LJ,8762.2199999999993,1373
2019,3,SPAIN,LE,1290444.5560000001,61457
2019,3,SWEDEN,ES,284791.09700000001,23537
2019,3,SWITZERLAND,LS,484734.86599999998,21679
2019,3,TÜRKIYE,LT,1134566.6869999999,48966
2019,3,UNITED KINGDOM*,EG,2938482.0269999998,97719
2019,4,ALBANIA,LA,12340.132,1088
2019,4,ARMENIA,UD,17168.766,882
2019,4,AUSTRIA,LO,273207.29300000001,15677
2019,4,BELGIUM,EB,407587.49800000002,14450
2019,4,BOSNIA AND HERZEGOVINA,LQ,9074.4369999999999,822
2019,4,BULGARIA,LB,47262.182999999997,3074
2019,4,CANARY ISLANDS,GC,299940.72100000002,16902
2019,4,CROATIA,LD,48856.58,4533
2019,4,CYPRUS,LC,82772.983999999997,3376
2019,4,CZECHIA,LK,102343.033,6833
2019,4,DENMARK*,EK,244553.27600000001,15242
2019,4,ESTONIA,EE,17328.218000000001,2082
2019,4,FINLAND,EF,215423.514,11103
2019,4,FRANCE,LF,1880074.202,85776
2019,4,GEORGIA,UG,40488.345999999998,2014
2019,4,GERMANY,ED,2579118.639,101193
2019,4,GREECE,LG,265522.424,18856
2019,4,HUNGARY,LH,89338.448000000004,5445
2019,4,ICELAND,BI,34026.999000000003,1639
2019,4,IRELAND,EI,272100.41800000001,12444
2019,4,ITALY,LI,1240918.024,68277
2019,4,KOSOVO,BK,10600.583000000001,759
2019,4,LATVIA,EV,41129.618999999999,3722
2019,4,LIECHTENSTEIN,LS,0.58299999999999996,1
2019,4,LITHUANIA,EY,33634.536999999997,2687
2019,4,LUXEMBOURG,EL,144072.429,3272
2019,4,MALTA,LM,45542.211000000003,2597
2019,4,"MOLDOVA, REPUBLIC OF",LU,14638.442999999999,1041
2019,4,MONACO,LN,23.762,33
2019,4,MONTENEGRO,LY,8579.3179999999993,880
2019,4,NETHERLANDS,EH,942079.58700000006,28019
2019,4,NORTH MACEDONIA,LW,11694.82,854
2019,4,NORWAY*,EN,239328.66399999999,27562
2019,4,POLAND,EP,248416.10800000001,18406
2019,4,PORTUGAL*,LP,432007.79499999998,20138
2019,4,ROMANIA,LR,119852.8,8392
2019,4,SERBIA,LY,33600.775000000001,2872
2019,4,SLOVAKIA,LZ,12227.357,1237
2019,4,SLOVENIA,LJ,10217.601000000001,1470
2019,4,SPAIN,LE,1533634.2450000001,73429
2019,4,SWEDEN,ES,257046.18900000001,22134
2019,4,SWITZERLAND,LS,478092.43800000002,20895
2019,4,TÜRKIYE,LT,1241143.291,50631
2019,4,UNITED KINGDOM*,EG,3072182.577,103987
2019,5,ALBANIA,LA,13342.071,1198
2019,5,ARMENIA,UD,19223.614000000001,977
2019,5,AUSTRIA,LO,279786.79200000002,16110
2019,5,BELGIUM,EB,414610.25,15281
2019,5,BOSNIA AND HERZEGOVINA,LQ,7971.75,808
2019,5,BULGARIA,LB,62505.991999999998,3905
2019,5,CANARY ISLANDS,GC,244837.12400000001,15696
2019,5,CROATIA,LD,72248.437999999995,6278
2019,5,CYPRUS,LC,107420.038,4046
2019,5,CZECHIA,LK,123164.554,7611
2019,5,DENMARK*,EK,263719.25900000002,17002
2019,5,ESTONIA,EE,18627.841,2255
2019,5,FINLAND,EF,230426.61199999999,12027
2019,5,FRANCE,LF,1935593.442,89632
2019,5,GEORGIA,UG,43463.506000000001,2129
2019,5,GERMANY,ED,2712589.64,108408
2019,5,GREECE,LG,463810.94900000002,27379
2019,5,HUNGARY,LH,96450.475999999995,5804
2019,5,ICELAND,BI,43833.438999999998,2065
2019,5,IRELAND,EI,307477.52299999999,13707
2019,5,ITALY,LI,1341888.7350000001,74695
2019,5,KOSOVO,BK,10412.472,768
2019,5,LATVIA,EV,46377.084000000003,4041
2019,5,LITHUANIA,EY,37230.254000000001,3070
2019,5,LUXEMBOURG,EL,150164.552,3463
2019,5,MALTA,LM,48384.237000000001,2829
2019,5,"MOLDOVA, REPUBLIC OF",LU,17440.258000000002,1274
2019,5,MONACO,LN,37.387,60
2019,5,MONTENEGRO,LY,14167.348,1239
2019,5,NETHERLANDS,EH,994175.51,29885
2019,5,NORTH MACEDONIA,LW,12496.879000000001,923
2019,5,NORWAY*,EN,261809.342,30959
2019,5,POLAND,EP,281020.64600000001,20337
2019,5,PORTUGAL*,LP,461937.47399999999,21315
2019,5,ROMANIA,LR,128054.079,9056
2019,5,SERBIA,LY,35693.125999999997,3111
2019,5,SLOVAKIA,LZ,14005.299000000001,1432
2019,5,SLOVENIA,LJ,11958.508,1568
2019,5,SPAIN,LE,1688726.916,81525
2019,5,SWEDEN,ES,277975.321,24237
2019,5,SWITZERLAND,LS,489782.90700000001,21696
2019,5,TÜRKIYE,LT,1459615.8540000001,57498
2019,5,UNITED KINGDOM*,EG,3294115.8820000002,114895
2019,6,ALBANIA,LA,15562.883,1306
2019,6,ARMENIA,UD,22782.595000000001,1190
2019,6,AUSTRIA,LO,283119.52899999998,17209
2019,6,BELGIUM,EB,422406.28,15211
2019,6,BOSNIA AND HERZEGOVINA,LQ,13019.859,976
2019,6,BULGARIA,LB,102021.205,5846
2019,6,CANARY ISLANDS,GC,249428.128,15655
2019,6,CROATIA,LD,98922.383000000002,7882
2019,6,CYPRUS,LC,118347.357,4444
2019,6,CZECHIA,LK,152952.679,8862
2019,6,DENMARK*,EK,286724.46999999997,17276
2019,6,ESTONIA,EE,19459.919999999998,2330
2019,6,FINLAND,EF,223145.89600000001,11126
2019,6,FRANCE,LF,2021080.243,94274
2019,6,GEORGIA,UG,51727.692999999999,2563
2019,6,GERMANY,ED,2758337.9550000001,107055
2019,6,GREECE,LG,601481.152,35592
2019,6,HUNGARY,LH,103442.747,5973
2019,6,ICELAND,BI,59718.942000000003,2265
2019,6,IRELAND,EI,324625.11200000002,13909
2019,6,ITALY,LI,1458744.2180000001,80705
2019,6,KOSOVO,BK,11868.397000000001,837
2019,6,LATVIA,EV,47213.502,4060
2019,6,LITHUANIA,EY,35000.423000000003,2955
2019,6,LUXEMBOURG,EL,145924.30499999999,3402
2019,6,MALTA,LM,50555.076000000001,2943
2019,6,"MOLDOVA, REPUBLIC OF",LU,20103.807000000001,1416
2019,6,MONACO,LN,61.603000000000002,89
2019,6,MONTENEGRO,LY,23414.720000000001,1789
2019,6,NETHERLANDS,EH,967957.897,28906
2019,6,NORTH MACEDONIA,LW,14420.293,1025
2019,6,NORWAY*,EN,282944.446,30649
2019,6,POLAND,EP,312125.49699999997,21391
2019,6,PORTUGAL*,LP,495563.022,21901
2019,6,ROMANIA,LR,138493.02299999999,9425
2019,6,SERBIA,LY,42439.635000000002,3539
2019,6,SLOVAKIA,LZ,21771.725999999999,1827
2019,6,SLOVENIA,LJ,12651.816000000001,1690
2019,6,SPAIN,LE,1804738.6329999999,87275
2019,6,SWEDEN,ES,295049.91899999999,23019
2019,6,SWITZERLAND,LS,505408.12,22061
2019,6,TÜRKIYE,LT,1616382.5330000001,65483
2019,6,UNITED KINGDOM*,EG,3371187.1779999998,115378
2019,7,ALBANIA,LA,19237.772000000001,1557
2019,7,ARMENIA,UD,28885.97,1520
2019,7,AUSTRIA,LO,294988.07799999998,17614
2019,7,BELGIUM,EB,452012.4,16298
2019,7,BOSNIA AND HERZEGOVINA,LQ,18874.853999999999,1169
2019,7,BULGARIA,LB,117979.83500000001,6938
2019,7,CANARY ISLANDS,GC,268091.82400000002,17046
2019,7,CROATIA,LD,119632.702,9478
2019,7,CYPRUS,LC,124881.598,4669
2019,7,CZECHIA,LK,163325.68400000001,9128
2019,7,DENMARK*,EK,307812.61900000001,16528
2019,7,ESTONIA,EE,19350.763999999999,2306
2019,7,FINLAND,EF,230758.86600000001,10531
2019,7,FRANCE,LF,2185029.517,98539
2019,7,GEORGIA,UG,48789.339,2411
2019,7,GERMANY,ED,2872928.6310000001,110589
2019,7,GREECE,LG,686736.53099999996,41029
2019,7,HUNGARY,LH,108817.679,6270
2019,7,ICELAND,BI,64346.834000000003,2516
2019,7,IRELAND,EI,345404.62800000003,14492
2019,7,ITALY,LI,1567594.2150000001,87562
2019,7,KOSOVO,BK,16401.048999999999,1121
2019,7,LATVIA,EV,48568.858999999997,4265
2019,7,LITHUANIA,EY,34438.231,3000
2019,7,LUXEMBOURG,EL,147343.32999999999,3402
2019,7,MALTA,LM,53371.747000000003,3099
2019,7,"MOLDOVA, REPUBLIC OF",LU,20813.258000000002,1465
2019,7,MONACO,LN,51.802,76
2019,7,MONTENEGRO,LY,27062.222000000002,2055
2019,7,NETHERLANDS,EH,1019366.127,29777
2019,7,NORTH MACEDONIA,LW,15875.044,1192
2019,7,NORWAY*,EN,299670.38099999999,29414
2019,7,POLAND,EP,328619.51699999999,22273
2019,7,PORTUGAL*,LP,544224.67200000002,23766
2019,7,ROMANIA,LR,147861.495,10125
2019,7,SERBIA,LY,49260.055999999997,4040
2019,7,SLOVAKIA,LZ,26723.077000000001,2126
2019,7,SLOVENIA,LJ,12876.924999999999,1759
2019,7,SPAIN,LE,1945326.577,92477
2019,7,SWEDEN,ES,290904.41899999999,20799
2019,7,SWITZERLAND,LS,538260.67500000005,22945
2019,7,TÜRKIYE,LT,1753215.4080000001,69891
2019,7,UNITED KINGDOM*,EG,3545285.8459999999,119959
2019,8,ALBANIA,LA,19970.8,1579
2019,8,ARMENIA,UD,30294.758999999998,1626
2019,8,AUSTRIA,LO,289426.64,17478
2019,8,BELGIUM,EB,440190.99800000002,15689
2019,8,BOSNIA AND HERZEGOVINA,LQ,19986.009999999998,1201
2019,8,BULGARIA,LB,118270.871,6928
2019,8,CANARY ISLANDS,GC,273198.141,17303
2019,8,CROATIA,LD,116131.162,9326
2019,8,CYPRUS,LC,124436.473,4740
2019,8,CZECHIA,LK,164450.231,9101
2019,8,DENMARK*,EK,297659.36900000001,16951
2019,8,ESTONIA,EE,19049.257000000001,2332
2019,8,FINLAND,EF,230505.84700000001,11486
2019,8,FRANCE,LF,2168108.3960000002,90382
2019,8,GEORGIA,UG,47606.404999999999,2389
2019,8,GERMANY,ED,2839860.6940000001,106868
2019,8,GREECE,LG,694691.772,41593
2019,8,HUNGARY,LH,108190.855,6243
2019,8,ICELAND,BI,61948.065999999999,2472
2019,8,IRELAND,EI,343275.43099999998,14372
2019,8,ITALY,LI,1557787.412,84666
2019,8,KOSOVO,BK,16765.146000000001,1195
2019,8,LATVIA,EV,48471.067999999999,4265
2019,8,LITHUANIA,EY,35114.953999999998,3076
2019,8,LUXEMBOURG,EL,149755.014,3153
2019,8,MALTA,LM,52948.027000000002,3119
2019,8,"MOLDOVA, REPUBLIC OF",LU,21570.53,1510
2019,8,MONACO,LN,53.838000000000001,80
2019,8,MONTENEGRO,LY,27289.228999999999,2098
2019,8,NETHERLANDS,EH,1025059.673,29569
2019,8,NORTH MACEDONIA,LW,16974.781999999999,1235
2019,8,NORWAY*,EN,285537.71999999997,31162
2019,8,POLAND,EP,329873.61800000002,22084
2019,8,PORTUGAL*,LP,540846.28799999994,23720
2019,8,ROMANIA,LR,149883.50899999999,10119
2019,8,SERBIA,LY,50279.408000000003,4093
2019,8,SLOVAKIA,LZ,26346.058000000001,2088
2019,8,SLOVENIA,LJ,13150.824000000001,1687
2019,8,SPAIN,LE,1927772.077,89825
2019,8,SWEDEN,ES,283074.17700000003,22512
2019,8,SWITZERLAND,LS,530219.84600000002,22117
2019,8,TÜRKIYE,LT,1789426.8230000001,71208
2019,8,UNITED KINGDOM*,EG,3530817.4739999999,118587
2019,9,ALBANIA,LA,16560.083999999999,1366
2019,9,ARMENIA,UD,25949.932000000001,1389
2019,9,AUSTRIA,LO,276152.01799999998,17166
2019,9,BELGIUM,EB,425195.62599999999,15565
2019,9,BOSNIA AND HERZEGOVINA,LQ,10839.421,893
2019,9,BULGARIA,LB,89273.433999999994,5421
2019,9,CANARY ISLANDS,GC,253833.61300000001,16067
2019,9,CROATIA,LD,92826.061000000002,7315
2019,9,CYPRUS,LC,118117.024,4455
2019,9,CZECHIA,LK,155922.92300000001,8977
2019,9,DENMARK*,EK,272725.54700000002,17361
2019,9,ESTONIA,EE,19349.846000000001,2278
2019,9,FINLAND,EF,223163.36900000001,11918
2019,9,FRANCE,LF,1978809.5190000001,91337
2019,9,GEORGIA,UG,43017.034,2111
2019,9,GERMANY,ED,2790355.9569999999,110615
2019,9,GREECE,LG,600210.21799999999,34954
2019,9,HUNGARY,LH,103818.764,6125
2019,9,ICELAND,BI,50244.341999999997,2069
2019,9,IRELAND,EI,325301.81,13754
2019,9,ITALY,LI,1452932.89,79132
2019,9,KOSOVO,BK,11108.09,817
2019,9,LATVIA,EV,45369.635000000002,4015
2019,9,LIECHTENSTEIN,LS,0.67100000000000004,1
2019,9,LITHUANIA,EY,36035.249000000003,2949
2019,9,LUXEMBOURG,EL,145660.02900000001,3432
2019,9,MALTA,LM,51079.902999999998,2946
2019,9,"MOLDOVA, REPUBLIC OF",LU,18500.562999999998,1344
2019,9,MONACO,LN,46.326000000000001,70
2019,9,MONTENEGRO,LY,22673.927,1708
2019,9,NETHERLANDS,EH,989153.63100000005,29051
2019,9,NORTH MACEDONIA,LW,14449.313,1053
2019,9,NORWAY*,EN,273752.94300000003,32249
2019,9,POLAND,EP,318389.62900000002,21627
2019,9,PORTUGAL*,LP,512383.89399999997,22164
2019,9,ROMANIA,LR,137226.33300000001,9588
2019,9,SERBIA,LY,45166.845999999998,3711
2019,9,SLOVAKIA,LZ,22477.358,1849
2019,9,SLOVENIA,LJ,11339.189,1474
2019,9,SPAIN,LE,1813359.507,84977
2019,9,SWEDEN,ES,278314.96799999999,24367
